,y_true,y_pred,precision,coverage,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11
17910,0,0,0.9891304347826086,0.8072,blood_glucose_level <= 159.00,,,,,,,,,,,
17911,0,0,0.9933774834437086,0.5424,HbA1c_level <= 5.80,,,,,,,,,,,
17912,0,0,1,0.5411,HbA1c_level <= 5.80,,,,,,,,,,,
17913,0,0,1,0.301,HbA1c_level <= 4.80,,,,,,,,,,,
17914,0,0,1,0.5234,blood_glucose_level <= 140.00,,,,,,,,,,,
17915,0,0,1,0.5308,HbA1c_level <= 5.80,,,,,,,,,,,
17916,0,0,0.9924242424242424,0.2453,bmi <= 23.52,,,,,,,,,,,
17917,0,0,1,0.2758,blood_glucose_level <= 100.00,,,,,,,,,,,
17918,0,0,0.9876543209876543,0.5489,HbA1c_level <= 5.80,,,,,,,,,,,
17919,0,0,0.9920634920634921,0.2609,age <= 23.00,,,,,,,,,,,
17920,0,0,0.9915254237288136,0.3028,HbA1c_level <= 4.80,,,,,,,,,,,
17921,1,1,0.7036215816703622,0.0004,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 27.32,smoking_history = 4.00,smoking_history = 4.00,,,,,,
17922,0,0,1,0.8096,blood_glucose_level <= 159.00,,,,,,,,,,,
17923,0,0,0.9893617021276596,0.8135,blood_glucose_level <= 159.00,,,,,,,,,,,
17924,0,0,1,0.5041,blood_glucose_level <= 140.00,,,,,,,,,,,
17925,0,0,1,0.3099,HbA1c_level <= 4.80,,,,,,,,,,,
17926,0,0,1,0.2934,HbA1c_level <= 4.80,,,,,,,,,,,
17927,0,0,0.9925373134328358,0.3505,smoking_history = 1.00,,,,,,,,,,,
17928,1,1,0.6171875,0.0005,HbA1c_level > 6.20,age > 59.00,hypertension = 1.00,bmi > 29.52,blood_glucose_level > 100.00,smoking_history = 2.00,hypertension = 1.00,smoking_history = 2.00,,,,
17929,0,0,1,0.2731,blood_glucose_level <= 100.00,,,,,,,,,,,
17930,0,0,0.9957627118644068,0.3024,HbA1c_level <= 4.80,,,,,,,,,,,
17931,1,0,0.9841897233201581,0.5399,HbA1c_level <= 5.80,,,,,,,,,,,
17932,0,0,1,0.809,blood_glucose_level <= 159.00,,,,,,,,,,,
17933,0,0,0.9922480620155039,0.2517,bmi <= 23.52,,,,,,,,,,,
17934,0,0,0.9835164835164835,0.7861,HbA1c_level <= 6.20,,,,,,,,,,,
17935,0,0,1,0.545,HbA1c_level <= 5.80,,,,,,,,,,,
17936,1,1,0.8556231003039514,0.0005,HbA1c_level > 6.20,blood_glucose_level > 159.00,hypertension = 1.00,age > 42.00,bmi > 29.52,smoking_history = 5.00,hypertension = 1.00,,,,,
17937,0,0,1,0.5398,HbA1c_level <= 5.80,,,,,,,,,,,
17938,0,0,0.9779005524861878,0.818,blood_glucose_level <= 159.00,,,,,,,,,,,
17939,0,0,1,0.8025,blood_glucose_level <= 159.00,,,,,,,,,,,
17940,0,0,1,0.8117,blood_glucose_level <= 159.00,,,,,,,,,,,
17941,0,0,0.9891304347826086,0.7825,HbA1c_level <= 6.20,,,,,,,,,,,
17942,0,0,0.9937106918238994,0.5385,HbA1c_level <= 5.80,,,,,,,,,,,
17943,0,0,0.987012987012987,0.2797,blood_glucose_level <= 100.00,,,,,,,,,,,
17944,0,0,0.9920634920634921,0.51,blood_glucose_level <= 140.00,,,,,,,,,,,
17945,0,0,0.9800995024875622,0.5039,age <= 42.00,,,,,,,,,,,
17946,0,0,0.9956140350877193,0.3022,HbA1c_level <= 4.80,,,,,,,,,,,
17947,0,0,0.9900990099009901,1,,,,,,,,,,,,
17948,0,0,1,0.2984,HbA1c_level <= 4.80,,,,,,,,,,,
17949,0,0,1,0.8144,blood_glucose_level <= 159.00,,,,,,,,,,,
17950,1,0,0.9881422924901185,0.5022,age <= 42.00,,,,,,,,,,,
17951,0,0,0.9880952380952381,0.5148,blood_glucose_level <= 140.00,,,,,,,,,,,
17952,0,0,1,0.2793,blood_glucose_level <= 100.00,,,,,,,,,,,
17953,0,0,0.9958333333333333,0.3063,HbA1c_level <= 4.80,,,,,,,,,,,
17954,0,0,1,0.8126,blood_glucose_level <= 159.00,,,,,,,,,,,
17955,0,0,0.9900990099009901,1,,,,,,,,,,,,
17956,0,0,0.9943820224719101,0.8144,blood_glucose_level <= 159.00,,,,,,,,,,,
17957,0,0,1,0.7921,HbA1c_level <= 6.20,,,,,,,,,,,
17958,1,0,0.9782608695652174,0.7863,HbA1c_level <= 6.20,,,,,,,,,,,
17959,0,0,0.9971264367816092,0.538,HbA1c_level <= 5.80,,,,,,,,,,,
17960,0,0,0.9920634920634921,0.2428,age <= 23.00,,,,,,,,,,,
17961,0,0,1,0.8104,blood_glucose_level <= 159.00,,,,,,,,,,,
17962,0,0,1,0.3004,HbA1c_level <= 4.80,,,,,,,,,,,
17963,0,0,0.9840425531914894,0.815,blood_glucose_level <= 159.00,,,,,,,,,,,
17964,0,0,1,0.3009,HbA1c_level <= 4.80,,,,,,,,,,,
17965,0,0,1,0.3033,HbA1c_level <= 4.80,,,,,,,,,,,
17966,0,0,1,0.2945,HbA1c_level <= 4.80,,,,,,,,,,,
17967,0,0,0.9921259842519685,0.2572,age <= 23.00,,,,,,,,,,,
17968,1,0,0.9798657718120806,0.5428,HbA1c_level <= 5.80,,,,,,,,,,,
17969,0,0,1,0.2957,HbA1c_level <= 4.80,,,,,,,,,,,
17970,0,0,1,0.5377,HbA1c_level <= 5.80,,,,,,,,,,,
17971,0,0,0.9864864864864865,0.5151,age <= 42.00,,,,,,,,,,,
17972,0,0,1,0.3004,HbA1c_level <= 4.80,,,,,,,,,,,
17973,0,0,0.990990990990991,0.2552,age <= 23.00,,,,,,,,,,,
17974,0,0,1,0.8082,blood_glucose_level <= 159.00,,,,,,,,,,,
17975,0,0,1,0.7887,HbA1c_level <= 6.20,,,,,,,,,,,
17976,1,1,0.8356545961002786,0.0004,blood_glucose_level > 159.00,HbA1c_level > 6.20,heart_disease = 1.00,age > 42.00,bmi > 29.52,gender = 1.00,smoking_history = 0.00,smoking_history = 0.00,heart_disease = 1.00,gender = 1.00,,
17977,1,0,1,0.5431,HbA1c_level <= 5.80,,,,,,,,,,,
17978,0,0,0.9923371647509579,0.5447,HbA1c_level <= 5.80,,,,,,,,,,,
17979,0,0,0.9836956521739131,0.8118,blood_glucose_level <= 159.00,,,,,,,,,,,
17980,0,0,1,0.8108,blood_glucose_level <= 159.00,,,,,,,,,,,
17981,0,0,1,0.3065,HbA1c_level <= 4.80,,,,,,,,,,,
17982,0,0,1,0.3007,HbA1c_level <= 4.80,,,,,,,,,,,
17983,0,0,0.9850746268656716,0.7886,HbA1c_level <= 6.20,,,,,,,,,,,
17984,0,0,1,0.3036,HbA1c_level <= 4.80,,,,,,,,,,,
17985,0,0,0.9970414201183432,0.31,HbA1c_level <= 4.80,,,,,,,,,,,
17986,0,0,1,0.3013,HbA1c_level <= 4.80,,,,,,,,,,,
17987,0,0,1,0.3031,HbA1c_level <= 4.80,,,,,,,,,,,
17988,0,0,0.9955555555555555,0.3004,HbA1c_level <= 4.80,,,,,,,,,,,
17989,0,0,0.9925373134328358,0.3131,HbA1c_level <= 4.80,,,,,,,,,,,
17990,1,0,0.9830508474576272,0.8168,blood_glucose_level <= 159.00,,,,,,,,,,,
17991,0,0,0.9589552238805971,0.7479,bmi <= 29.52,,,,,,,,,,,
17992,0,0,1,0.5169,blood_glucose_level <= 140.00,,,,,,,,,,,
17993,0,0,1,0.251,bmi <= 23.52,,,,,,,,,,,
17994,0,0,0.9861111111111112,0.4988,age <= 42.00,,,,,,,,,,,
17995,0,0,0.9831460674157303,0.7468,bmi <= 29.52,,,,,,,,,,,
17996,0,0,1,0.3083,HbA1c_level <= 4.80,,,,,,,,,,,
17997,0,0,1,0.3128,HbA1c_level <= 4.80,,,,,,,,,,,
17998,1,1,0.7936145952109465,0,blood_glucose_level > 159.00,HbA1c_level > 5.80,age > 59.00,heart_disease = 1.00,bmi > 29.52,smoking_history = 3.00,gender = 0.00,smoking_history = 3.00,heart_disease = 1.00,gender = 0.00,,
17999,0,0,1,0.2983,HbA1c_level <= 4.80,,,,,,,,,,,
18000,0,0,0.9932885906040269,0.5423,HbA1c_level <= 5.80,,,,,,,,,,,
18001,0,0,0.9956709956709957,0.2784,blood_glucose_level <= 100.00,,,,,,,,,,,
18002,0,0,1,0.2715,blood_glucose_level <= 100.00,,,,,,,,,,,
18003,1,0,0.9920634920634921,0.5347,HbA1c_level <= 5.80,,,,,,,,,,,
18004,0,0,1,0.5376,HbA1c_level <= 5.80,,,,,,,,,,,
18005,0,0,0.9888888888888889,0.8156,blood_glucose_level <= 159.00,,,,,,,,,,,
18006,0,0,1,0.3109,HbA1c_level <= 4.80,,,,,,,,,,,
18007,0,0,0.9939393939393939,0.5418,HbA1c_level <= 5.80,,,,,,,,,,,
18008,1,1,0.7268965517241379,0.008,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 29.52,,,,,,,,
18009,0,0,0.9957081545064378,0.3076,HbA1c_level <= 4.80,,,,,,,,,,,
18010,0,0,0.9945054945054945,0.8143,blood_glucose_level <= 159.00,,,,,,,,,,,
18011,0,0,1,0.3006,HbA1c_level <= 4.80,,,,,,,,,,,
18012,0,0,0.9859154929577465,0.8113,blood_glucose_level <= 159.00,,,,,,,,,,,
18013,0,0,0.9925925925925926,0.792,HbA1c_level <= 6.20,,,,,,,,,,,
18014,0,0,0.9933333333333333,0.5039,age <= 42.00,,,,,,,,,,,
18015,1,1,0.29759862778730706,0.0236,HbA1c_level > 6.20,age > 59.00,blood_glucose_level > 100.00,bmi > 23.52,gender = 1.00,gender = 1.00,,,,,,
18016,0,0,1,0.2774,blood_glucose_level <= 100.00,,,,,,,,,,,
18017,0,0,1,0.8111,blood_glucose_level <= 159.00,,,,,,,,,,,
18018,0,0,1,0.3018,HbA1c_level <= 4.80,,,,,,,,,,,
18019,0,0,0.9942528735632183,0.749,age <= 59.00,,,,,,,,,,,
18020,0,0,1,0.8127,blood_glucose_level <= 159.00,,,,,,,,,,,
18021,0,0,1,0.3072,HbA1c_level <= 4.80,,,,,,,,,,,
18022,0,0,0.9919678714859438,0.5187,blood_glucose_level <= 140.00,,,,,,,,,,,
18023,0,0,0.9926470588235294,0.7926,HbA1c_level <= 6.20,,,,,,,,,,,
18024,0,0,0.9800995024875622,0.5128,blood_glucose_level <= 140.00,,,,,,,,,,,
18025,0,0,1,0.8156,blood_glucose_level <= 159.00,,,,,,,,,,,
18026,0,0,0.9940119760479041,0.2966,HbA1c_level <= 4.80,,,,,,,,,,,
18027,0,0,0.9956521739130435,0.3087,HbA1c_level <= 4.80,,,,,,,,,,,
18028,1,1,0.9182058047493403,0.0001,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,heart_disease = 1.00,bmi > 29.52,gender = 1.00,gender = 1.00,heart_disease = 1.00,hypertension = 0.00,hypertension = 0.00,smoking_history = 2.00,smoking_history = 2.00
18029,0,0,1,0.5084,age <= 42.00,,,,,,,,,,,
18030,0,0,0.9929328621908127,0.7919,HbA1c_level <= 6.20,,,,,,,,,,,
18031,0,0,0.9957805907172996,0.3013,HbA1c_level <= 4.80,,,,,,,,,,,
18032,0,0,0.989010989010989,0.8152,blood_glucose_level <= 159.00,,,,,,,,,,,
18033,0,0,1,0.8138,blood_glucose_level <= 159.00,,,,,,,,,,,
18034,0,0,0.9850746268656716,0.5057,blood_glucose_level <= 140.00,,,,,,,,,,,
18035,0,0,1,0.28,blood_glucose_level <= 100.00,,,,,,,,,,,
18036,0,0,1,0.5167,blood_glucose_level <= 140.00,,,,,,,,,,,
18037,0,0,1,0.3061,HbA1c_level <= 4.80,,,,,,,,,,,
18038,0,0,0.9925373134328358,0.3556,smoking_history = 1.00,,,,,,,,,,,
18039,1,1,0.7241935483870968,0.0101,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 59.00,bmi > 29.52,,,,,,,,
18040,0,0,1,0.311,HbA1c_level <= 4.80,,,,,,,,,,,
18041,1,1,0.3176823176823177,0.04,HbA1c_level > 6.20,bmi > 29.52,age > 42.00,blood_glucose_level > 100.00,,,,,,,,
18042,0,0,0.9935897435897436,0.5094,age <= 42.00,,,,,,,,,,,
18043,0,0,0.9826589595375722,0.8174,blood_glucose_level <= 159.00,,,,,,,,,,,
18044,0,0,0.9875,0.5446,HbA1c_level <= 5.80,,,,,,,,,,,
18045,0,0,0.9945054945054945,0.7928,HbA1c_level <= 6.20,,,,,,,,,,,
18046,0,0,0.9803921568627451,0.5151,blood_glucose_level <= 140.00,,,,,,,,,,,
18047,0,0,0.9940298507462687,0.3047,HbA1c_level <= 4.80,,,,,,,,,,,
18048,0,0,1,0.7876,HbA1c_level <= 6.20,,,,,,,,,,,
18049,0,0,0.9927536231884058,0.7948,HbA1c_level <= 6.20,,,,,,,,,,,
18050,0,0,1,0.2978,HbA1c_level <= 4.80,,,,,,,,,,,
18051,0,0,0.9887005649717514,0.7511,age <= 59.00,,,,,,,,,,,
18052,0,0,0.9836065573770492,0.8176,blood_glucose_level <= 159.00,,,,,,,,,,,
18053,0,0,1,0.5149,blood_glucose_level <= 140.00,,,,,,,,,,,
18054,0,0,1,0.2975,HbA1c_level <= 4.80,,,,,,,,,,,
18055,0,0,1,0.296,HbA1c_level <= 4.80,,,,,,,,,,,
18056,0,0,0.9932885906040269,0.5013,age <= 42.00,,,,,,,,,,,
18057,0,0,0.9887640449438202,0.7509,age <= 59.00,,,,,,,,,,,
18058,0,0,1,0.7901,HbA1c_level <= 6.20,,,,,,,,,,,
18059,0,0,0.9777777777777777,0.8054,blood_glucose_level <= 159.00,,,,,,,,,,,
18060,0,0,0.9923664122137404,0.2974,HbA1c_level <= 4.80,,,,,,,,,,,
18061,0,0,0.9925373134328358,0.2815,blood_glucose_level <= 100.00,,,,,,,,,,,
18062,0,0,0.9893238434163701,0.8131,blood_glucose_level <= 159.00,,,,,,,,,,,
18063,0,0,0.9820627802690582,0.2597,age <= 23.00,,,,,,,,,,,
18064,0,0,1,0.3003,HbA1c_level <= 4.80,,,,,,,,,,,
18065,0,0,0.9922480620155039,0.2857,blood_glucose_level <= 100.00,,,,,,,,,,,
18066,0,0,0.9900497512437811,0.7859,HbA1c_level <= 6.20,,,,,,,,,,,
18067,0,0,0.9900990099009901,1,,,,,,,,,,,,
18068,0,0,0.9956521739130435,0.305,HbA1c_level <= 4.80,,,,,,,,,,,
18069,1,1,0.9236111111111112,0.0004,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 59.00,hypertension = 1.00,bmi > 29.52,smoking_history = 5.00,smoking_history = 5.00,hypertension = 1.00,,,,
18070,1,0,0.9888888888888889,0.7939,HbA1c_level <= 6.20,,,,,,,,,,,
18071,0,0,0.9888268156424581,0.7503,age <= 59.00,,,,,,,,,,,
18072,0,0,1,0.2818,blood_glucose_level <= 100.00,,,,,,,,,,,
18073,0,0,0.988950276243094,0.7935,HbA1c_level <= 6.20,,,,,,,,,,,
18074,0,0,0.9933774834437086,0.5354,HbA1c_level <= 5.80,,,,,,,,,,,
18075,0,0,1,0.5113,blood_glucose_level <= 140.00,,,,,,,,,,,
18076,0,0,1,0.3073,HbA1c_level <= 4.80,,,,,,,,,,,
18077,0,0,1,0.8147,blood_glucose_level <= 159.00,,,,,,,,,,,
18078,0,0,1,0.5007,age <= 42.00,,,,,,,,,,,
18079,0,0,1,0.8168,blood_glucose_level <= 159.00,,,,,,,,,,,
18080,0,0,0.9836956521739131,0.8125,blood_glucose_level <= 159.00,,,,,,,,,,,
18081,0,0,1,0.3025,HbA1c_level <= 4.80,,,,,,,,,,,
18082,0,0,0.9910313901345291,0.2515,age <= 23.00,,,,,,,,,,,
18083,0,0,1,0.2763,blood_glucose_level <= 100.00,,,,,,,,,,,
18084,0,0,0.9873949579831933,0.2739,blood_glucose_level <= 100.00,,,,,,,,,,,
18085,1,1,0.8392701998262381,0.0011,HbA1c_level > 6.20,blood_glucose_level > 159.00,hypertension = 1.00,age > 42.00,bmi > 29.52,gender = 1.00,hypertension = 1.00,gender = 1.00,,,,
18086,0,0,0.996031746031746,0.5432,HbA1c_level <= 5.80,,,,,,,,,,,
18087,0,0,1,0.3065,HbA1c_level <= 4.80,,,,,,,,,,,
18088,0,0,1,0.2505,age <= 23.00,,,,,,,,,,,
18089,0,0,0.9922480620155039,0.2983,HbA1c_level <= 4.80,,,,,,,,,,,
18090,0,0,0.993103448275862,0.5102,blood_glucose_level <= 140.00,,,,,,,,,,,
18091,0,0,1,0.2959,HbA1c_level <= 4.80,,,,,,,,,,,
18092,0,0,1,0.5416,HbA1c_level <= 5.80,,,,,,,,,,,
18093,0,0,0.9747292418772563,0.7865,HbA1c_level <= 6.20,,,,,,,,,,,
18094,0,0,1,0.3022,HbA1c_level <= 4.80,,,,,,,,,,,
18095,0,0,1,0.3023,HbA1c_level <= 4.80,,,,,,,,,,,
18096,0,0,1,0.5493,HbA1c_level <= 5.80,,,,,,,,,,,
18097,0,0,1,0.3012,HbA1c_level <= 4.80,,,,,,,,,,,
18098,0,0,1,0.3022,HbA1c_level <= 4.80,,,,,,,,,,,
18099,0,0,1,0.3062,HbA1c_level <= 4.80,,,,,,,,,,,
18100,0,0,0.9920634920634921,0.2827,blood_glucose_level <= 100.00,,,,,,,,,,,
18101,0,0,0.9858156028368794,0.5034,age <= 42.00,,,,,,,,,,,
18102,0,0,0.9910714285714286,0.2709,blood_glucose_level <= 100.00,,,,,,,,,,,
18103,0,0,0.9795918367346939,0.9609,heart_disease = 0.00,,,,,,,,,,,
18104,1,1,0.6270456503014643,0.0037,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 23.52,gender = 1.00,gender = 1.00,smoking_history = 0.00,smoking_history = 0.00,,,,
18105,0,0,1,0.2788,blood_glucose_level <= 100.00,,,,,,,,,,,
18106,0,0,0.9880952380952381,0.4965,age <= 42.00,,,,,,,,,,,
18107,0,0,0.9900990099009901,1,,,,,,,,,,,,
18108,0,0,1,0.5278,HbA1c_level <= 5.80,,,,,,,,,,,
18109,1,1,0.33280757097791797,0.0138,HbA1c_level > 6.20,bmi > 29.52,blood_glucose_level > 140.00,age > 23.00,gender = 1.00,gender = 1.00,,,,,,
18110,0,0,0.9894179894179894,0.8125,blood_glucose_level <= 159.00,,,,,,,,,,,
18111,0,0,1,0.8167,blood_glucose_level <= 159.00,,,,,,,,,,,
18112,0,0,1,0.3013,HbA1c_level <= 4.80,,,,,,,,,,,
18113,0,0,1,0.2832,blood_glucose_level <= 100.00,,,,,,,,,,,
18114,1,0,0.9820359281437125,0.6682,bmi <= 27.32,,,,,,,,,,,
18115,0,0,1,0.3015,HbA1c_level <= 4.80,,,,,,,,,,,
18116,0,0,1,0.2829,blood_glucose_level <= 100.00,,,,,,,,,,,
18117,0,0,1,0.3002,HbA1c_level <= 4.80,,,,,,,,,,,
18118,0,0,0.9867256637168141,0.2641,age <= 23.00,,,,,,,,,,,
18119,0,1,0.7525773195876289,0.0008,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 29.52,smoking_history = 3.00,gender = 1.00,smoking_history = 3.00,gender = 1.00,,,,
18120,0,0,0.987012987012987,0.5102,blood_glucose_level <= 140.00,,,,,,,,,,,
18121,0,0,0.9934640522875817,0.5385,HbA1c_level <= 5.80,,,,,,,,,,,
18122,0,0,1,0.3059,HbA1c_level <= 4.80,,,,,,,,,,,
18123,1,1,0.9445910290237467,0.0005,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 59.00,hypertension = 1.00,bmi > 29.52,hypertension = 1.00,smoking_history = 1.00,smoking_history = 1.00,,,,
18124,0,0,1,0.3032,HbA1c_level <= 4.80,,,,,,,,,,,
18125,0,0,0.9838709677419355,0.5466,HbA1c_level <= 5.80,,,,,,,,,,,
18126,0,0,0.994535519125683,0.7845,HbA1c_level <= 6.20,,,,,,,,,,,
18127,0,0,1,0.7926,HbA1c_level <= 6.20,,,,,,,,,,,
18128,0,0,1,0.3002,HbA1c_level <= 4.80,,,,,,,,,,,
18129,0,0,1,0.5357,HbA1c_level <= 5.80,,,,,,,,,,,
18130,0,0,0.9956140350877193,0.3056,HbA1c_level <= 4.80,,,,,,,,,,,
18131,0,0,1,0.807,blood_glucose_level <= 159.00,,,,,,,,,,,
18132,1,1,0.6909246575342466,0.0012,blood_glucose_level > 159.00,hypertension = 1.00,HbA1c_level > 5.80,age > 42.00,bmi > 29.52,smoking_history = 3.00,gender = 1.00,smoking_history = 3.00,hypertension = 1.00,gender = 1.00,,
18133,0,0,0.9933333333333333,0.5376,HbA1c_level <= 5.80,,,,,,,,,,,
18134,0,0,1,0.3083,HbA1c_level <= 4.80,,,,,,,,,,,
18135,1,1,0.8523622047244095,0.0008,HbA1c_level > 6.20,blood_glucose_level > 159.00,hypertension = 1.00,age > 42.00,bmi > 29.52,gender = 1.00,hypertension = 1.00,smoking_history = 0.00,,,,
18136,0,0,0.9676113360323887,0.4999,age <= 42.00,,,,,,,,,,,
18137,0,0,1,0.8136,blood_glucose_level <= 159.00,,,,,,,,,,,
18138,0,0,1,0.2782,blood_glucose_level <= 100.00,,,,,,,,,,,
18139,1,1,0.4844913151364764,0.0144,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 42.00,bmi > 23.52,smoking_history = 0.00,smoking_history = 0.00,,,,,,
18140,0,0,0.9833887043189369,0.8097,blood_glucose_level <= 159.00,,,,,,,,,,,
18141,0,0,0.9774774774774775,0.2518,age <= 23.00,,,,,,,,,,,
18142,0,0,0.9881656804733728,0.7521,age <= 59.00,,,,,,,,,,,
18143,0,0,0.9875776397515528,0.5285,HbA1c_level <= 5.80,,,,,,,,,,,
18144,1,0,1,0.7886,HbA1c_level <= 6.20,,,,,,,,,,,
18145,0,0,0.99609375,0.5357,HbA1c_level <= 5.80,,,,,,,,,,,
18146,0,0,0.9850746268656716,0.5056,blood_glucose_level <= 140.00,,,,,,,,,,,
18147,0,0,1,0.2797,blood_glucose_level <= 100.00,,,,,,,,,,,
18148,1,1,0.5764660789574549,0.022,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 23.52,,,,,,,,
18149,0,0,1,0.3046,HbA1c_level <= 4.80,,,,,,,,,,,
18150,0,0,1,0.297,HbA1c_level <= 4.80,,,,,,,,,,,
18151,0,0,0.989010989010989,0.7853,HbA1c_level <= 6.20,,,,,,,,,,,
18152,0,0,0.9942857142857143,0.7846,HbA1c_level <= 6.20,,,,,,,,,,,
18153,0,0,0.985239852398524,0.7864,HbA1c_level <= 6.20,,,,,,,,,,,
18154,0,0,0.9931972789115646,0.5095,blood_glucose_level <= 140.00,,,,,,,,,,,
18155,0,0,0.9937888198757764,0.5504,HbA1c_level <= 5.80,,,,,,,,,,,
18156,0,0,0.9936305732484076,0.513,blood_glucose_level <= 140.00,,,,,,,,,,,
18157,0,0,1,0.3006,HbA1c_level <= 4.80,,,,,,,,,,,
18158,0,0,1,0.2463,age <= 23.00,,,,,,,,,,,
18159,0,0,0.98,0.5145,blood_glucose_level <= 140.00,,,,,,,,,,,
18160,0,0,1,0.3029,HbA1c_level <= 4.80,,,,,,,,,,,
18161,0,0,0.9878787878787879,0.6641,bmi <= 27.32,,,,,,,,,,,
18162,1,1,0.7978494623655914,0.0006,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 59.00,hypertension = 1.00,bmi > 23.52,smoking_history = 3.00,hypertension = 1.00,,,,,
18163,0,0,1,0.2996,HbA1c_level <= 4.80,,,,,,,,,,,
18164,0,0,1,0.3003,HbA1c_level <= 4.80,,,,,,,,,,,
18165,0,0,0.9927797833935018,0.8104,blood_glucose_level <= 159.00,,,,,,,,,,,
18166,0,1,0.8949343339587242,0.0002,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,hypertension = 1.00,bmi > 29.52,smoking_history = 1.00,hypertension = 1.00,smoking_history = 1.00,,,,
18167,0,0,0.987012987012987,0.5423,HbA1c_level <= 5.80,,,,,,,,,,,
18168,0,0,0.9921259842519685,0.3011,HbA1c_level <= 4.80,,,,,,,,,,,
18169,0,0,1,0.2543,age <= 23.00,,,,,,,,,,,
18170,0,0,1,0.3031,HbA1c_level <= 4.80,,,,,,,,,,,
18171,0,0,0.992831541218638,0.7922,HbA1c_level <= 6.20,,,,,,,,,,,
18172,0,0,1,0.2944,HbA1c_level <= 4.80,,,,,,,,,,,
18173,0,0,0.9921259842519685,0.5104,blood_glucose_level <= 140.00,,,,,,,,,,,
18174,0,0,0.9900990099009901,1,,,,,,,,,,,,
18175,0,0,0.9943502824858758,0.7921,HbA1c_level <= 6.20,,,,,,,,,,,
18176,0,0,0.9900990099009901,1,,,,,,,,,,,,
18177,0,0,1,0.3007,HbA1c_level <= 4.80,,,,,,,,,,,
18178,0,0,1,0.3035,HbA1c_level <= 4.80,,,,,,,,,,,
18179,0,0,0.9927007299270073,0.2965,HbA1c_level <= 4.80,,,,,,,,,,,
18180,0,0,0.9653846153846154,0.5344,HbA1c_level <= 5.80,,,,,,,,,,,
18181,0,0,1,0.7885,HbA1c_level <= 6.20,,,,,,,,,,,
18182,1,1,0.6090534979423868,0.0005,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 42.00,bmi > 29.52,gender = 1.00,smoking_history = 2.00,gender = 1.00,smoking_history = 2.00,,,,
18183,0,0,1,0.7823,HbA1c_level <= 6.20,,,,,,,,,,,
18184,0,0,1,0.817,blood_glucose_level <= 159.00,,,,,,,,,,,
18185,0,0,0.994475138121547,0.8149,blood_glucose_level <= 159.00,,,,,,,,,,,
18186,0,0,0.9878048780487805,0.5443,HbA1c_level <= 5.80,,,,,,,,,,,
18187,0,0,0.9869281045751634,0.4926,age <= 42.00,,,,,,,,,,,
18188,0,0,1,0.2597,age <= 23.00,,,,,,,,,,,
18189,0,0,1,0.2876,blood_glucose_level <= 100.00,,,,,,,,,,,
18190,1,0,1,0.5172,blood_glucose_level <= 140.00,,,,,,,,,,,
18191,0,0,0.9921259842519685,0.2525,age <= 23.00,,,,,,,,,,,
18192,0,0,0.995475113122172,0.2997,HbA1c_level <= 4.80,,,,,,,,,,,
18193,0,0,1,0.3055,HbA1c_level <= 4.80,,,,,,,,,,,
18194,0,0,1,0.2801,blood_glucose_level <= 100.00,,,,,,,,,,,
18195,0,0,1,0.3023,HbA1c_level <= 4.80,,,,,,,,,,,
18196,0,0,0.9879032258064516,0.5413,HbA1c_level <= 5.80,,,,,,,,,,,
18197,0,0,0.9950248756218906,0.283,blood_glucose_level <= 100.00,,,,,,,,,,,
18198,0,0,1,0.3011,HbA1c_level <= 4.80,,,,,,,,,,,
18199,0,0,0.9771428571428571,0.7928,HbA1c_level <= 6.20,,,,,,,,,,,
18200,0,0,1,0.2774,blood_glucose_level <= 100.00,,,,,,,,,,,
18201,1,1,0.5758293838862559,0.0359,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 42.00,,,,,,,,,
18202,0,0,0.9891304347826086,0.7922,HbA1c_level <= 6.20,,,,,,,,,,,
18203,0,0,0.9929577464788732,0.5113,blood_glucose_level <= 140.00,,,,,,,,,,,
18204,0,0,0.9800995024875622,0.5067,blood_glucose_level <= 140.00,,,,,,,,,,,
18205,0,0,0.989247311827957,0.7905,HbA1c_level <= 6.20,,,,,,,,,,,
18206,0,0,0.9933333333333333,0.5351,HbA1c_level <= 5.80,,,,,,,,,,,
18207,0,0,0.9890710382513661,0.7873,HbA1c_level <= 6.20,,,,,,,,,,,
18208,0,0,0.995575221238938,0.2993,HbA1c_level <= 4.80,,,,,,,,,,,
18209,0,0,1,0.3007,HbA1c_level <= 4.80,,,,,,,,,,,
